country,child_mort,exports,health,imports,income,inflation,life_expec,total_fer,gdpp,KMeans_Cluster
Tunisia,-0.03528319405756736,0.2520923903527423,-0.2211671594160423,0.31755762671034604,0.02262792491643096,-0.1756152125279642,0.7155368322162189,-0.12949640287769784,-0.040880503144654086,0
Turkey,-0.0037140204271123357,0.10151032312610372,-0.027637695452483617,0.1462283704000538,0.41347390074569296,0.18120805369127518,0.8621560358727933,-0.12470023980815359,0.4748427672955975,0
Turkmenistan,0.7929433611884865,0.381162733689861,-1.5758734071609526,0.25546514455762265,-0.0010285420416559527,-0.34451901565995524,-0.2995191930985291,0.20143884892086328,-0.01729559748427673,0
Uganda,1.1457753017641596,0.08500132572251878,0.8012526502027578,0.16405121249944662,-0.4330161995371561,0.5827740492170023,-1.5514216243200527,1.7937649880095925,-0.31957547169811323,0
Ukraine,-0.1411327762302693,0.23508312030056383,0.3302092379140963,0.2934105503176203,-0.11005399845718694,0.8959731543624163,-0.017559186066654665,-0.46522781774580346,-0.13286163522012578,0
United Arab Emirates,-0.19870009285051068,0.3881665507701698,-1.152299486033164,0.36527684910549457,2.449987143224479,0.7953020134228189,0.6704232310911183,-0.2589928057553957,2.3852201257861636,1
United Kingdom,-0.26183844011142066,0.14053158971639546,1.031297107366988,0.1766996810861125,1.34944715865261,-0.42729306487695745,1.0990024417795672,-0.23501199040767395,2.691823899371069,1
United States,-0.22284122562674094,0.06148851123862506,4.047435545742448,0.09046012254066339,2.028284906145539,-0.4664429530201342,0.9185480372791681,-0.2302158273381296,3.438679245283019,1
Uruguay,-0.1615598885793872,0.13102640939311927,0.5602536950783262,0.1456534400097508,0.36718950887117513,-0.053691275167785185,0.659144830809844,-0.15827338129496407,0.5691823899371069,0
Uzbekistan,0.3156917363045496,0.15804113241716738,-0.36722713221872816,0.1634762821091436,-0.2941630239136025,1.2427293064876959,-0.19801359056705528,-0.03357314148681069,-0.2578616352201258,0
Vanuatu,0.18384401114206125,0.23258175705759643,-0.5717110941424881,0.3026094365624682,-0.3605039856004114,-0.30984340044742725,-0.8521608068810037,0.5227817745803357,-0.13286163522012578,0
Venezuela,-0.040854224698235825,0.1420324076621759,-0.6958620710247709,0.10080886956611729,0.3363332476214965,4.531319910514542,0.5463608279970942,0.028776978417266213,0.6949685534591195,0
Vietnam,0.07428040854224698,0.3596510098003412,0.00887729774818769,0.4607152938957916,-0.2813062483929031,0.7505592841163311,0.28695762152776844,-0.22062350119904087,-0.26336477987421386,0
Yemen,0.6870937790157846,0.14953649739107816,-0.5972715893829582,0.19739717513702026,-0.28182051941373104,2.0369127516778525,-0.34463279422362963,1.0839328537170263,-0.26336477987421386,0
Zambia,1.1847725162488394,0.184555582792622,-0.338015137658191,0.17727461147641546,-0.3435330419130882,0.9630872483221476,-2.092784837821251,1.4340527577937652,-0.25157232704402516,0
